time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
2021-06-11 16:42:06.754265+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,3.5
2021-06-11 16:47:10.621411+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-11 16:52:14.495484+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-11 16:57:18.367854+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-11 17:02:22.243700+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,3.8
2021-06-11 17:07:26.115758+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,3.5
2021-06-11 17:12:29.562110+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,4.0
2021-06-11 17:17:33.433783+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,4.5
2021-06-11 17:22:37.301466+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,3.2
2021-06-11 17:27:41.184540+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,4.8
2021-06-11 17:32:45.046152+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-11 17:37:48.927446+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,4.2
2021-06-11 17:42:52.793581+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-11 17:47:56.680123+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-11 17:53:00.548910+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-11 17:58:04.410803+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,2.2
2021-06-11 18:03:08.284638+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,5.0
2021-06-11 18:08:12.164023+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.8
2021-06-11 18:13:16.027638+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-11 18:18:19.906113+00:00,0.38,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-11 18:23:23.775249+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.0
2021-06-11 18:28:27.218904+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,5.5
2021-06-11 18:33:31.098461+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,1.2
2021-06-11 18:38:34.967618+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,1.5
2021-06-11 18:43:38.843690+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-11 18:48:42.710304+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,1.8
2021-06-11 18:53:46.587091+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-11 18:58:50.458539+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-112.0,mdot-six,1.2
2021-06-11 19:03:54.332252+00:00,0.38,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,3.0
2021-06-11 19:08:58.201764+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,1.0
2021-06-11 19:14:02.079535+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,1.5
2021-06-11 19:19:05.954640+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.2
2021-06-11 19:24:09.827293+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,6.0
2021-06-11 19:29:13.692718+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,5.2
2021-06-11 19:34:17.569664+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.5
2021-06-11 19:39:21.440813+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,4.2
2021-06-11 19:44:25.320561+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,1.2
2021-06-11 19:49:29.186358+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-104.0,mdot-six,5.2
2021-06-11 19:54:33.061684+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,-0.5
2021-06-11 19:59:36.939442+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,2.8
2021-06-11 20:04:40.381984+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,-3.0
2021-06-11 20:09:44.249962+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,4.5
2021-06-11 20:14:48.132952+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.8
2021-06-11 20:19:52.002036+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.5
2021-06-11 20:24:55.873745+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,3.2
2021-06-11 20:29:59.749517+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,0.0
2021-06-11 20:35:03.618227+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,3.8
2021-06-11 20:40:07.496493+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-11 20:45:11.371741+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-11 20:50:15.245017+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,4.2
2021-06-11 20:55:19.117838+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,-6.8
2021-06-11 21:00:22.991731+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,4.8
2021-06-11 21:05:26.865468+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,1.5
2021-06-11 21:10:30.740551+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.2
2021-06-11 21:15:34.615009+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,2.8
2021-06-11 21:20:38.483924+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-115.0,mdot-six,0.0
2021-06-11 21:25:42.366712+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,2.5
2021-06-11 21:30:46.230973+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-115.0,mdot-six,1.8
2021-06-11 21:35:50.115965+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,4.0
2021-06-11 21:40:53.977533+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-11 21:45:57.857630+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-97.0,mdot-six,6.2
2021-06-11 21:51:01.730776+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,5.0
2021-06-11 21:56:05.606801+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,6.2
2021-06-11 22:01:09.477997+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-114.0,mdot-six,0.5
2021-06-11 22:06:13.353779+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-11 22:11:17.227004+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,-4.0
2021-06-11 22:16:21.096909+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.2
2021-06-11 22:21:24.973148+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.2
2021-06-11 22:26:28.845424+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-11 22:31:32.727349+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,-0.2
2021-06-11 22:36:36.605988+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,1.5
2021-06-11 22:41:40.465506+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,0.2
2021-06-11 22:46:44.346223+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,1.5
2021-06-11 22:51:48.215309+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-11 22:56:52.091438+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,4.2
2021-06-11 23:01:55.964394+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-11 23:06:59.841195+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,3.8
2021-06-11 23:12:03.708005+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-113.0,mdot-six,-4.0
2021-06-11 23:17:07.588615+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-11 23:22:11.463201+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,0.8
2021-06-11 23:27:15.341462+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,4.5
2021-06-11 23:32:19.203919+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.2
2021-06-11 23:37:23.080761+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,1.8
2021-06-11 23:42:26.958448+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.2
2021-06-11 23:47:30.832713+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,1.0
2021-06-11 23:52:34.705270+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,-0.2
2021-06-11 23:57:38.580696+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,5.0
2021-06-12 00:02:42.454410+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-115.0,mdot-six,0.2
2021-06-12 00:07:46.328034+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,0.8
2021-06-12 00:12:50.195349+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.2
2021-06-12 00:17:54.075482+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,4.5
2021-06-12 00:22:57.946590+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.5
2021-06-12 00:28:01.818029+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-12 00:33:05.699993+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,4.0
2021-06-12 00:38:09.565253+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.0
2021-06-12 00:43:13.445166+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-99.0,mdot-six,4.8
2021-06-12 00:48:17.317981+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,6.0
2021-06-12 00:53:21.190709+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,3.2
2021-06-12 00:58:25.066774+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-12 01:03:28.944961+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,2.8
2021-06-12 01:08:32.815912+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-97.0,mdot-six,6.5
2021-06-12 01:13:36.685067+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.2
2021-06-12 01:18:40.567775+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,2.2
2021-06-12 01:23:44.440173+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-98.0,mdot-six,5.2
2021-06-12 01:28:48.312017+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,0.8
2021-06-12 01:33:52.180281+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-12 01:38:56.059937+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-12 01:43:59.931801+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.2
2021-06-12 01:49:03.810258+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-98.0,mdot-six,5.2
2021-06-12 01:54:07.696039+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,0.2
2021-06-12 01:59:11.621775+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,4.2
2021-06-12 02:04:15.426356+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,3.8
2021-06-12 02:09:19.305883+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,4.0
2021-06-12 02:14:23.179360+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-114.0,mdot-six,-4.2
2021-06-12 02:19:27.058274+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-12 02:24:30.921825+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,0.2
2021-06-12 02:29:34.795612+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,5.2
2021-06-12 02:34:38.671879+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.0
2021-06-12 02:39:42.550065+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-12 02:44:46.426027+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.0
2021-06-12 02:49:50.298006+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,7.0
2021-06-12 02:54:54.165284+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,5.0
2021-06-12 02:59:58.039262+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-12 03:05:01.921639+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-12 03:10:05.791547+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,5.2
2021-06-12 03:15:09.670428+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.8
2021-06-12 03:20:13.540552+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.8
2021-06-12 03:25:17.417410+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,6.0
2021-06-12 03:30:21.291303+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-12 03:35:25.164004+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-12 03:40:29.033628+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,6.0
2021-06-12 03:45:32.913033+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,7.0
2021-06-12 03:50:36.787067+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-93.0,mdot-six,4.5
2021-06-12 03:55:40.661565+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.0
2021-06-12 04:00:44.534328+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.8
2021-06-12 04:05:48.407518+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,7.0
2021-06-12 04:10:52.279044+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.5
2021-06-12 04:15:56.151788+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,6.5
2021-06-12 04:21:00.029757+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-12 04:26:03.900235+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,6.2
2021-06-12 04:31:07.782628+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,4.5
2021-06-12 04:36:11.653556+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-12 04:41:15.530805+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-12 04:46:19.400075+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-12 04:51:23.275171+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.0
2021-06-12 04:56:27.150458+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-12 05:01:31.023858+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-97.0,mdot-six,6.8
2021-06-12 05:06:34.893704+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.2
2021-06-12 05:11:38.775509+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-12 05:16:42.646992+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,2.8
2021-06-12 05:21:46.521809+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,4.8
2021-06-12 05:26:50.392016+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.2
2021-06-12 05:31:54.263805+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-91.0,mdot-six,5.5
2021-06-12 05:36:58.140911+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,6.0
2021-06-12 05:42:02.008634+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-12 05:47:05.886751+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-12 05:52:09.757574+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-97.0,mdot-six,5.2
2021-06-12 05:57:13.637866+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.8
2021-06-12 06:02:17.511770+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-104.0,mdot-six,4.5
2021-06-12 06:07:21.385417+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-12 06:12:25.250537+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-93.0,mdot-six,5.0
2021-06-12 06:17:29.123603+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.8
2021-06-12 06:22:32.999698+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-104.0,mdot-six,3.8
2021-06-12 06:27:36.866803+00:00,0.95,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,5.5
2021-06-12 06:32:40.741487+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,4.8
2021-06-12 06:37:44.615803+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,7.5
2021-06-12 06:42:48.495099+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-12 06:47:52.364856+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-99.0,mdot-six,7.2
2021-06-12 06:52:56.242968+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,1.8
2021-06-12 06:58:00.113056+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,6.0
2021-06-12 07:03:03.990736+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.0
2021-06-12 07:08:07.858981+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-12 07:13:11.732580+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,5.2
2021-06-12 07:18:15.607946+00:00,0.44,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-12 07:23:19.487652+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,4.5
2021-06-12 07:28:23.351378+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,4.2
2021-06-12 07:33:26.790684+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,6.0
2021-06-12 07:38:30.671320+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,5.5
2021-06-12 07:43:34.541610+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,3.2
2021-06-12 07:48:37.983623+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-96.0,mdot-six,4.5
2021-06-12 07:53:41.856318+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-98.0,mdot-six,5.5
2021-06-12 07:58:45.727893+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-104.0,mdot-six,4.5
2021-06-12 08:03:49.604858+00:00,0.82,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,7.2
2021-06-12 08:08:53.468654+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,6.0
2021-06-12 08:13:57.350595+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-117.0,mdot-six,2.0
2021-06-12 08:19:01.215588+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-12 08:24:05.090034+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-113.0,mdot-six,6.5
2021-06-12 08:29:08.963146+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,3.2
2021-06-12 08:34:12.840403+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-12 08:39:16.711690+00:00,0.55,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-96.0,mdot-six,8.0
2021-06-12 08:44:20.580525+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-12 08:49:24.461134+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,2.8
2021-06-12 08:54:28.333344+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,2.5
2021-06-12 08:59:32.203713+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,4.8
2021-06-12 09:04:36.080563+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-115.0,mdot-six,-7.2
2021-06-12 09:09:39.954803+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.2
2021-06-12 09:14:43.830220+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,6.8
2021-06-12 09:19:47.701509+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-12 09:24:51.569072+00:00,0.38,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,7.8
